symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
SOL/USDT,SHORT,142.131568,2025-11-14 15:00:00+00:00,2025-11-17 09:00:00+00:00,142.131568,SL_HIT,60.3572,77,136.00328065935398,142.131568,9847.52
SOL/USDT,SHORT,127.404514,2025-11-21 07:00:00+00:00,2025-11-21 13:00:00+00:00,127.404514,SL_HIT,60.9434,80,121.65877627964986,127.404514,9908.46
SOL/USDT,SHORT,127.064582,2025-11-21 13:00:00+00:00,2025-11-23 04:00:00+00:00,131.58092237633232,SL_HIT,-102.9874,80,121.10210349822358,131.58092237633232,9805.48
SOL/USDT,SHORT,103.239348,2026-01-31 17:00:00+00:00,2026-01-31 19:00:00+00:00,103.239348,SL_HIT,60.5504,65,98.71301611005259,103.239348,9866.03
SOL/USDT,SHORT,101.62967,2026-01-31 19:00:00+00:00,2026-01-31 23:00:00+00:00,105.630358204341,SL_HIT,-102.169,65,96.34285572754536,105.630358204341,9763.86
SOL/USDT,SHORT,105.42891,2026-01-31 23:00:00+00:00,2026-02-02 15:00:00+00:00,105.42891,SL_HIT,128.4612,80,100.42326510918426,105.42891,9892.32
SOL/USDT,SHORT,98.390318,2026-02-03 22:00:00+00:00,2026-02-05 15:00:00+00:00,87.56806737875776,TP3_HIT,201.1331,90,94.467479046821,98.390318,10093.45
SOL/USDT,SHORT,84.53309,2026-02-05 15:00:00+00:00,2026-02-06 00:00:00+00:00,71.54092706346145,TP3_HIT,207.1274,65,79.8194280230769,84.53309,10300.58
SOL/USDT,SHORT,75.404916,2026-02-06 00:00:00+00:00,2026-02-06 05:00:00+00:00,80.38391954588317,SL_HIT,-105.1898,65,68.8014406054891,80.38391954588317,10195.39
SOL/USDT,SHORT,81.043788,2026-02-06 05:00:00+00:00,2026-02-06 16:00:00+00:00,85.92816439011573,SL_HIT,-104.3222,77,74.56911414651236,85.92816439011573,10091.07
SOL/USDT,SHORT,85.172962,2026-02-07 09:00:00+00:00,2026-02-07 16:00:00+00:00,87.97579345863353,SL_HIT,-105.2038,90,81.47560872182196,87.97579345863353,9985.86
